INVYR,PLT_CN,REMPER,SITECLCD,MBF_0,MBF_1,MBF_Annual,SITECLCD_Bin
2016,345935676489998,10,2,17.189089612613508,29.04826214545424,1.18591725809851,0
2016,345935712489998,9.8,2,5.28019501481537,14.851771184004313,0.97669143355388,0
2016,345935792489998,9.7,2,22.929510127581967,36.74317816192908,1.4240894927301502,0
2016,345935796489998,11.3,3,1.3713915341159741,3.301561233109774,0.17081147544375203,0
2016,345935842489998,9.5,4,6.052229428059084,7.224379533315924,0.123384217805112,1
2016,345935843489998,9.6,4,2.8770578249268217,3.641682627357864,0.07964841754678,1
2016,345935869489998,10.2,3,7.111701190659065,15.201843152519379,0.793151164943344,0
2016,345935870489998,9.7,4,2.8513454104534297,5.43990709508293,0.266862029219164,1
2016,345935874489998,10.2,3,20.2832846034107,26.98329969849221,0.6568642204059559,0
2016,345936039489998,10.1,4,4.877689628952195,6.277564929850884,0.13860150910117203,1
2016,345936145489998,9.5,5,8.758138905381212,10.92837687254332,0.22844610339023402,1
2017,412219775489998,9.3,2,16.608002172076784,25.70619774160331,0.978300586837728,0
2017,412219833489998,9.8,4,5.438921459509051,7.629581900475952,0.223536780058952,1
2017,412219842489998,10.1,4,0.780787251923586,2.9629984887034997,0.21606051938683002,1
2017,412220147489998,9,2,22.675719637303423,37.71490656109112,1.671020770647088,0
2017,412220153489998,10.2,3,0.9346292699422861,2.9875456951284183,0.201266320796754,0
2017,412220154489998,10.1,2,3.1853183476447,10.075199008675275,0.682166408755712,0
2017,412220224489998,10.4,6,5.917202090639726,7.999110482521088,0.20018349979802,1
2017,412220297489998,11.3,2,0.5177024312221841,1.52071337371189,0.088762032066305993,0
2017,412220310489998,10.9,3,6.420534944561502,14.571825218669769,0.747824795127212,0
2017,412220432489998,9.2,2,0.446208899304716,1.6019384591302102,0.125622780465962,0
2017,412220473489998,9.2,2,24.77415100175905,32.67548648349561,0.858840803027722,0
2017,412220474489998,10,3,6.639877290991558,12.498761025424603,0.5858883728415,0
2017,412220483489998,11.4,5,3.289838248007062,5.376512462912836,0.18304160128288402,1
2017,412220532489998,8.6,3,12.295369558061916,21.240567856668715,1.040139337467166,0
2017,412220586489998,11.3,5,0.2485025716734,0.460993300515904,0.018804492047463997,1
2017,412220716489998,10.2,4,2.611202097251502,5.061197261699275,0.240195604003622,1
2017,412220730489998,10,5,34.36031446911659,39.30933529319541,0.4949020950457781,1
2017,412220856489998,9.8,2,8.421533313786782,18.967805326457956,1.0761501993565639,0
2017,412220897489998,10.1,6,0.959155377097928,1.22230465107199,0.026054383919296,1
2017,412221007489998,10.4,3,1.0074155563751521,3.6486031696262544,0.253960349626892,0
2017,412221132489998,10.3,2,29.70707913753455,45.84820586261021,1.56709968993391,0
2017,412221210489998,10.9,3,5.907481971426274,13.641575214603176,0.709549836007786,0
2017,412221504489998,9.8,3,11.328503348894877,14.774303068415058,0.351612215172214,0
2017,412221755489998,10,4,9.583846778423519,14.630600759813023,0.504675407767824,1
2017,412221812489998,10,2,12.180243507591568,31.32777473270825,1.91475312010445,0
2017,412221856489998,10.5,3,26.696367497899136,38.56145049814957,1.130007907651492,0
2017,412221857489998,9.5,3,6.427513326269998,9.81751548054761,0.356842336463572,0
2017,412221925489998,10,3,10.987855911227882,22.122478784875025,1.113462295188174,0
2017,412221927489998,9.7,3,9.322360657660061,23.369265466933754,1.448134523306598,0
2017,412222002489998,9.8,3,1.349773834249258,1.8774291927944038,0.053842386349812,0
2017,412222008489998,10,3,5.019029240658539,10.703197490900852,0.568416829838668,0
2017,412222144489998,9.7,4,8.928668218720208,14.44504894127285,0.568699052123884,1
2017,412222155489998,9.5,3,19.38586759593493,26.516508570333578,0.7505937823444561,0
2017,412222166489998,10.1,2,3.05792314430691,11.957822268647453,0.8811781348170721,0
2017,412222219489998,9.1,2,15.240542329719393,26.43141947812004,1.229766715173598,0
2017,412222221489998,9.6,2,7.7540564197109765,14.761001718351833,0.729890145430542,0
2017,412222223489998,9.5,3,0.573920952764406,2.197689633037776,0.170923019926362,0
2017,412222232489998,9.3,3,5.25972655712109,7.364161795078387,0.226283362090938,0
2017,412222262489998,9.5,2,2.208267859412322,8.326132245589829,0.64398571630883,0
2017,412222269489998,10.1,4,2.803909853929356,5.759604186040242,0.29264300729063397,1
2017,412222300489998,9.8,3,2.23987706227686,4.857926137202448,0.26714786835002596,0
2017,412222316489998,10.6,4,7.030082344490964,9.632582720345317,0.245518902701198,1
2017,412222352489998,10.1,3,0.6148492202208641,2.589763987913518,0.195536111918888,0
2017,412222437489998,10.1,3,0.542452722627418,1.520931232995136,0.096879058168232,0
2017,412222555489998,10.1,3,0.459815069415886,2.647954671274308,0.216647483485394,0
2017,412222746489998,9.8,6,0.9151470917528081,1.4673521963382838,0.056347458177771995,1
2017,412222849489998,10.3,6,1.561295422981968,2.620231675776684,0.10280934902146001,1
2017,412222936489998,10,5,13.240540139684583,17.725340498116086,0.44848003764856403,1
2017,412223217489998,10.3,6,4.699820484043898,5.788456973385631,0.10569285965408401,1
2018,484817795489998,10.1,3,4.351894616930938,10.199989072116217,0.57901925477618,0
2018,484817814489998,9.9,4,24.14244911031381,34.62059392953073,1.058398468168064,1
2018,484817825489998,9.9,2,0.263207925850378,1.005510212921322,0.07498002668710801,0
2018,484817826489998,9.7,2,0.189637861142564,1.098290638734932,0.093675543957604,0
2018,484817829489998,10,2,2.294493483685146,7.4540309550312225,0.515953749541826,0
2018,484817834489998,10.4,2,6.020840046360789,19.795651393189928,1.3245011042346722,0
2018,484817859489998,10,3,6.678558678847594,9.177146856624665,0.24985881657409797,0
2018,484817860489998,10,3,21.940389617606236,30.89405270112112,0.895366310156902,0
2018,484817867489998,10,3,2.57808751628834,7.623131560177633,0.5045043989726881,0
2018,484817885489998,10.4,2,0.965393593310838,3.6562154020296997,0.258732870736502,0
2018,484817887489998,9.7,2,12.769205284489175,24.43907743015289,1.2030795999159078,0
2018,484817888489998,10,2,31.994904361457674,47.181814822094374,1.518691051479912,0
2018,484817898489998,10.1,2,1.959503442557462,8.206394668776461,0.618504081863446,0
2018,484817899489998,10.8,3,8.30078650464117,10.763088711574,0.22799094653516197,0
2018,484817900489998,9.7,3,1.517056562222404,3.27602567697223,0.181337019843614,0
2018,484817903489998,9.8,3,31.544688851739725,43.71003557111106,1.241361901051454,0
2018,484817911489998,10.4,3,1.172623659278534,3.99370823414591,0.27125812756952,0
2018,484817913489998,9.8,2,7.6192009155590545,10.952050956782376,0.340086736321176,0
2018,484817914489998,9.2,3,0.111429586075768,0.43791085037911,0.035487093291880004,0
2018,484817940489998,10.2,2,15.161663945230497,19.5447349531757,0.429712845450208,0
2018,484817941489998,10,3,4.545421826860428,12.941212882683704,0.839579114007592,0
2018,484817952489998,9.9,3,0.264438381553584,1.164358504992364,0.090901026156086,0
2018,484817953489998,10.1,2,20.701472987059642,32.42457677165681,1.16070336050162,0
2018,484817971489998,10,2,30.40262272373309,42.84486564326754,1.244224294360664,0
2018,484817986489998,9.9,3,3.057283407962972,6.506147095243132,0.348370071124312,0
2018,484817988489998,8.8,3,8.393392292777905,12.802436230389795,0.50102772565412,0
2018,484817992489998,9.7,2,22.904377196775958,34.2228765732817,1.166855596891328,0
2018,484817997489998,9.7,5,20.01435807147514,28.066345561514996,0.830101804896102,1
2018,484818002489998,9.7,3,1.217932167534138,3.319734973755978,0.216680703099314,0
2018,484818009489998,9.8,3,2.863529353807558,8.566933650175994,0.581980037119444,0
2018,484818017489998,10.3,3,5.127258959459557,8.190371669445831,0.297389584603938,0
2018,484818018489998,9.9,3,0.164681939123556,0.818699647843696,0.066062395853618,0
2018,484818020489998,9.1,4,10.14757051934173,15.851771562874244,0.626835272168374,1
2018,484818021489998,10.2,4,16.613727241543366,24.159698894339588,0.739801145027022,1
2018,484818027489998,10.5,2,22.90505578562487,41.24422208709516,1.746587261934942,0
2018,484818034489998,10.1,4,5.9794889449743245,12.323958917479745,0.6281653385689719,1
2018,484818052489998,9.2,2,18.54200391000545,31.313390519519974,1.3881942013961361,0
2018,484818056489998,10.3,2,12.557927360420962,16.545379889912287,0.387131312432722,0
2018,484818078489998,9.8,3,4.794064324121374,9.385970489137069,0.46856185995952804,0
2018,484818084489998,10.3,3,3.955934626402652,9.12115206196054,0.50147742414147,0
2018,484818094489998,10.5,4,0.16366633368059602,0.441513385111722,0.026461625092115998,1
2018,484818100489998,9.1,5,2.0918189822507136,2.884969984706816,0.08715945048869,1
2018,484818104489998,10.3,3,0.5331712587869061,1.4362472997105,0.08767728529285199,0
2018,484818105489998,10.4,5,5.927695294060384,8.015150982329489,0.200716897269138,1
2018,484818132489998,8.7,4,7.0095199571347155,12.451576090426201,0.625523687187042,1
2018,484818134489998,10.3,4,1.5494510960177579,2.3432577044051,0.0770686015875,1
2018,484818402489998,9.9,4,0.475665729963216,0.681101942797278,0.020751131332946003,1
2018,484818404489998,9.9,5,0.32972475639354804,0.714159647207694,0.038831808915806,1
2018,484818436489998,10,6,2.1151279516389483,3.3225551444544523,0.120742722892378,1
2019,558628140126144,10.5,4,20.564810901606798,32.42514807078163,1.12955591027057,1
2019,558628152126144,9.9,2,0.37790933095887397,1.645783769771604,0.12806812920541802,0
2019,558628157126144,9.8,2,0.721668537725228,3.68133186746185,0.30200646098984996,0
2019,558628175126144,10.4,2,22.35580565596827,28.466287410233324,0.587546326460362,0
2019,558628177126144,10.4,3,4.79192777335827,14.314714608521303,0.9156525775265779,0
2019,558628191126144,10.2,3,4.7200168658785175,12.796030760642452,0.791766069530122,0
2019,558628192126144,10,3,0.112212888925082,0.647202404022152,0.05349895451873,0
2019,558628197126144,10,3,14.279209093990616,24.096721998814537,0.981751292287806,0
2019,558628204126144,10.4,3,0.554525705249398,1.196971517929702,0.061773635371718004,0
2019,558628211126144,12.2,3,9.195188224331053,10.860824974196426,0.136527594160836,0
2019,558628223126144,10.1,2,4.448039485523261,11.890945877909921,0.736921431781424,0
2019,558628225126144,10.5,2,11.851083647121902,25.62206702321527,1.311522219130266,0
2019,558628230126144,9.6,3,0.168236708625066,0.842263950887618,0.070211170567512,0
2019,558628241126144,10,3,0.5524352346645159,1.781113706579934,0.122867851404174,0
2019,558628249126144,10.1,2,9.277003469430364,19.191807698663748,0.98166378388092,0
2019,558628256126144,10.3,2,13.334905839175516,24.47709018902614,1.0817654695738759,0
2019,558628265126144,9.8,2,12.927892124422131,22.220823002540463,0.94825824242975,0
2019,558628267126144,9.9,3,2.29108825660869,3.56495522490638,0.12867343630819,0
2019,558628279126144,10,3,3.1174893303155984,8.792828703866828,0.567533946382192,0
2019,558628287126144,10.2,3,0.476234152462054,1.98643006400986,0.14805842305476802,0
2019,558628297126144,9.7,3,7.157773178320458,11.270625808539652,0.424005426912544,0
2019,558628298126144,9.9,3,0.6868838166000539,2.762211625631566,0.209629075752952,0
2019,558628309126144,10,4,3.410691426115724,7.44755170403992,0.40368603019963795,1
2019,558628320126144,9.9,3,0.465456518133298,2.464445858990214,0.201918117304876,0
2019,558628321126144,9.6,2,17.857161980304923,29.34069284210004,1.19620113582515,0
2019,558628333126144,9.9,2,0.407756642532084,1.890917126355812,0.149814193993314,0
2019,558628334126144,10.1,4,1.4285294566178002,2.27816107253747,0.084121944076972,1
2019,558628335126144,10.4,2,9.571720211119954,15.832947072859923,0.60204104902734,0
2019,558628336126144,10.4,2,6.946851354070154,22.46435732217615,1.492067871942926,0
2019,558628339126144,9.9,2,1.198255046780582,5.22103759254514,0.406341667520472,0
2019,558628350126144,9.8,4,5.353411567465052,8.646869814574218,0.336067163036856,1
2019,558628372126144,9.9,3,14.31937184192369,20.922473949093618,0.666980002071724,0
2019,558628373126144,10,4,0.5891016543407859,1.6622825257287661,0.10731808713879801,1
2019,558628377126144,9.8,2,20.00930675234849,33.99497658349379,1.4271091676715701,0
2019,558628378126144,9.7,5,0.326262694890668,0.685133317469804,0.036996972888911996,1
2019,558628388126144,10,4,5.212280691684218,12.061671897100473,0.684939127161476,1
2019,558628390126144,9.9,3,23.109071956252592,34.06653601301495,1.1068145509449638,0
2019,558628391126144,9.5,4,12.255195291588798,18.452684901763803,0.652367313767054,1
2019,558628396126144,9.9,4,3.8165824262434405,6.4942107884638585,0.270467512794316,1
2019,558628399126144,10,2,16.053139913622882,26.476107363345804,1.042296746777706,0
2019,558628402126144,10.3,2,17.394413721286682,27.40418996212745,0.971822930628616,0
2019,558628413126144,9.9,4,0.83086578379971,1.217822885836824,0.039086576875170004,1
2019,558628427126144,9.9,3,2.4393463223214615,4.9410150596113365,0.25269380971987,0
2019,558628434126144,9.7,5,5.2393559468367235,8.927236850551292,0.380193901581394,1
2019,558628452126144,10.2,4,24.51983502773988,33.52722944660174,0.8830778814881219,1
2019,558628460126144,10.3,5,13.72703552396618,18.710665089469035,0.483847522276194,1
2019,558628732126144,10.1,6,5.5756536431617025,6.634832074163549,0.10486914562588001,1
2019,558628737126144,9.9,5,9.245899276913962,11.208983300372228,0.1982913057747,1
2019,558628755126144,10.1,4,5.09922298344361,6.333853922711766,0.12224068675833,1
2019,558628763126144,9.9,5,3.420338113131884,4.421704119036226,0.10114808547729799,1
2019,558629074126144,9.9,6,10.242139995888266,14.258072615136198,0.405649766753806,1
2019,558629179126144,10,5,2.799404004474098,3.21279683595139,0.04133928194412,1
2020,645304714126144,11.1,3,7.9488022899735125,14.816315378533588,0.61869487799383,0
2020,645304726126144,10.3,6,0.415800296617178,0.70078653194592,0.027668562271554002,1
2020,645304744126144,9.9,5,5.999902096825863,9.585838667396875,0.36221581362869604,1
2020,645304745126144,10.3,5,3.149731938539682,6.941363967330342,0.36811961304343205,1
2020,645304763126144,11.1,3,3.7662458586089738,10.156486988692343,0.57569738365487,0
2020,645304852126144,11.9,5,1.1986053271480122,2.38254784168622,0.099490962348784,1
2020,645304864126144,10,4,4.745496767126654,10.021687747252475,0.527619105836042,1
2020,645304884126144,9.8,3,11.952257164861596,19.408402096965375,0.760831110485286,0
2020,645304903126144,11.5,3,18.956427042994036,28.051338486583766,0.790861870154714,0
2020,645304912126144,10,2,27.387803111735654,37.05692728101401,0.9669124157242259,0
2020,645304914126144,11,6,2.644886250160288,4.27942303217755,0.148594263852562,1
2020,645304922126144,10.2,3,2.943053564902944,8.14676704453616,0.510167988081334,0
2020,645304932126144,12,4,0.737901723330456,1.423899996497702,0.057166520256418,1
2020,645304964126144,10.2,2,3.068862375206858,7.323463158203152,0.417117725121176,0
2020,645304974126144,10.8,5,2.8327743403561683,6.627874045486626,0.351398123185764,1
2020,645304994126144,10.2,5,0.424262391458698,1.5155795351384862,0.10699187895536799,1
2020,645305024126144,11.1,2,2.5064389113615437,10.052339190132207,0.67981084324453,0
2020,645305065126144,11.1,2,1.226917736088922,4.790382146567998,0.321032826357242,0
2020,645305073126144,11.5,4,14.75546247410964,21.10030178011613,0.551725165416976,1
2020,645305109126144,11,3,0.24300884793115002,1.321951643299416,0.09808570648146202,0
2020,645305121126144,11.1,5,0.625651341978794,1.621894576496326,0.089751639550546,1
2020,645305122126144,11.9,3,1.379814824596886,3.34908033214842,0.16548449972007,0
2020,645305286126144,12.3,3,18.51150332750285,31.531671926566553,1.058550291432552,0
2020,645305306126144,11.2,2,6.709353218825112,15.883952143098206,0.8191606301672959,0
2020,645305335126144,11.2,3,2.5018014833485416,3.790767380013564,0.11508624109605799,0
2020,645305363126144,10.3,3,5.283641621976122,11.296539713211171,0.58377652013918,0
2020,645305382126144,10.1,3,0.675407511202882,2.441529705518538,0.174863582284748,0
2020,645305408126144,10.1,2,0.497509046374472,2.433628498582264,0.19169499175260601,0
2020,645305418126144,12.1,3,0.23907196259886998,1.115901096293582,0.07246521766072,0
2020,645305447126144,10.4,2,35.71338253961992,48.2994871256145,1.210202354547944,0
2020,645305582126144,10.2,2,36.821902002996694,46.74815912141026,0.9731624694336181,0
2020,645305637126144,10.1,4,18.104865620263546,27.388327289560305,0.9191546229270819,1
2020,645305655126144,11.1,3,6.303735028758668,16.479290623483276,0.916716724528574,0
2020,645305656126144,9.8,3,6.670011861954485,14.215242392385807,0.7699214833111601,0
2020,645305664126144,10.3,3,2.1025695654627,6.851737051783146,0.461084215136826,0
2020,645305674126144,10.3,2,16.625591771087997,30.27278205731297,1.324969940108302,0
2020,645305685126144,10.2,3,0.129134671389722,0.5997589157134501,0.046139630498434,0
2020,645305751126144,10.8,3,3.9117568849182645,5.06342869899366,0.106636278635274,0
2020,645305758126144,10,2,2.980632314334768,6.866730519912374,0.388609819955956,0
2020,645305813126144,11,4,0.963273983347224,2.2663476662936084,0.118461239527456,1
2020,645305845126144,11.1,4,0.550124846624656,1.274049591921606,0.065218443136716,1
2020,645305910126144,10.2,3,4.304495180718956,7.688609964847412,0.33177595922828007,0
2020,645305924126144,10.1,2,6.009981078140342,13.606840322898883,0.752164287736892,0
2020,645305946126144,10.2,4,0.27290545331914595,0.627375090894574,0.03475192879252,1
2020,645305952126144,10.1,2,0.11494681500633,0.8268374301862761,0.070484221350624,0
2021,750084796290487,10.9,5,5.304530000866144,7.695810592994688,0.219383539954926,1
2021,750084857290487,9.9,3,0.12875106910159,0.5695565996067,0.044525813228936,0
2021,750084888290487,10.7,2,0.555669362675146,1.578192007888006,0.095562863363664,0
2021,750084949290487,9.7,5,3.3441893217311156,4.167898794274294,0.084918504681624,1
2021,750084950290487,9.7,3,0.783916346977378,1.642322659119992,0.088495498827012,0
2021,750084971290487,10,4,2.3117999938125204,5.959517999142864,0.364771804143862,1
2021,750085028290487,10.1,2,10.587762383678175,20.119016615581252,0.943688565578616,0
2021,750085038290487,11.2,2,1.679271409406306,6.078197898353684,0.392761296772504,0
2021,750085089290487,10.1,2,7.288345512755212,21.16305421456147,1.3737335349514719,0
2021,750085099290487,10,2,27.473517719650438,40.07155382205966,1.2598036313040841,0
2021,750085146290487,10.1,3,0.834462884236784,3.171953326654796,0.23143470114210998,0
2021,750085156290487,10,4,0.166659005649614,0.8286802521602119,0.066202122845646,1
2021,750085204290487,12.2,2,1.374411828916132,5.209428968370566,0.314345669930778,0
2021,750085214290487,10.3,3,5.773537894323008,13.945582603671474,0.79340239429166,0
2021,750085232290487,12.4,3,16.774090907687437,28.919687471298957,0.979483602284316,0
2021,750085244290487,10.6,3,0.174460932881026,0.551408062537144,0.035561049059173996,0
2021,750085270290487,12.2,2,0.41010826020509,2.243693069137184,0.15029383225951398,0
2021,750085341290487,11.8,3,1.524376973557264,4.781688332883293,0.276043334720098,0
2021,750085360290487,10,3,2.95915855409228,8.489395809505782,0.553023727346764,0
2021,750085378290487,11.6,3,14.595760678682694,18.442511497307585,0.33161645091905,0
2021,750085413290487,10.1,3,25.801157584721683,36.965772696525804,1.1054074415194741,0
2021,750085432290487,10.5,4,5.299484681731354,9.642856265086975,0.41365443593691203,1
2021,750085448290487,10.5,3,20.883382623980157,31.90737012511824,1.049903568957798,0
2021,750085456290487,10,3,1.1485558624340682,3.45819785716754,0.23096419826973796,0
2021,750085462290487,11,6,1.4045716576181222,2.210405264737958,0.073257595723402,1
2021,750085479290487,9.9,2,4.1651677147288035,8.995145119528168,0.487876507784458,0
2021,750085488290487,10.1,5,4.077843032769138,5.6142971835264435,0.152124178824092,1
2021,750085557290487,10.1,4,0.30433435552552396,0.735878727077326,0.04272716371264,1
2021,750085614290487,10,3,5.29566993866069,13.353836156528745,0.80581663021207,0
2021,750085651290487,11.3,5,0.41364112401916,0.9703009427230319,0.049261931178291994,1
2021,750085655290487,10.1,2,5.859713291983916,13.53346716865619,0.759777621442756,0
2021,750085709290487,10.4,3,8.417020357019197,13.595956897339493,0.49797466861153794,0
2021,750085737290487,9.8,3,6.150151425635208,8.04896814007292,0.19375680440243598,0
2021,750085743290487,10.1,3,3.227967559607502,8.00222910617484,0.472699170295792,0
2021,750085746290487,9.8,5,3.894378567466018,4.84083035497381,0.096576711537192,1
2021,750085747290487,10.2,2,2.716124123447584,6.357977753582538,0.35704447661066596,0
2021,750085768290487,12,5,6.14005300603215,9.266605796471909,0.26054607790607204,1
2021,750085774290487,10,2,10.782974610379387,17.822596556775988,0.7039622126937981,0
